POLLINATOR_NAME,PLANT_NAME,Group
Bombus humilis,Senecio jacobaea,Bee
Bombus humilis,Sinapis arvensis,Bee
Bombus humilis,Stachys officinalis,Bee
Bombus humilis,Stellaria graminea,Bee
Bombus humilis,Stellaria holostea,Bee
Bombus humilis,Stellaria media,Bee
Bombus humilis,Stellaria nemorum,Bee
Bombus humilis,Succisa pratensis,Bee
Bombus humilis,Taraxacum,Bee
Bombus humilis,Teucrium scorodonia,Bee
Bombus humilis,Thymus polytrichus,Bee
Bombus humilis,Trifolium pratense,Bee
Bombus humilis,Trifolium repens,Bee
Bombus humilis,Vicia cracca,Bee
Bombus humilis,Vicia faba,Bee
Bombus humilis,Vicia lutea,Bee
Bombus humilis,Vicia sativa,Bee
Bombus humilis,Vicia sepium,Bee
Bombus humilis,Vicia sylvatica,Bee
Bombus humilis,Vicia villosa,Bee
Bombus hypnorum,Achillea millefolium,Bee
Bombus hypnorum,Aesculus hippocastanum,Bee
Bombus hypnorum,Allium schoenoprasum,Bee
Bombus hypnorum,Allium sphaerocephalon,Bee
Bombus hypnorum,Allium triquetrum,Bee
Bombus hypnorum,Allium ursinum,Bee
Bombus hypnorum,Angelica sylvestris,Bee
Bombus hypnorum,Anthriscus sylvestris,Bee
Bombus hypnorum,Anthyllis vulneraria,Bee
Bombus hypnorum,Arctium lappa,Bee
Bombus hypnorum,Arctium minus,Bee
Bombus hypnorum,Brassica napus,Bee
Bombus hypnorum,Bryonia dioica,Bee
Bombus hypnorum,Buddleja davidii,Bee
Bombus hypnorum,Campanula glomerata,Bee
Bombus hypnorum,Campanula latifolia,Bee
Bombus hypnorum,Campanula persicifolia,Bee
Bombus hypnorum,Campanula rotundifolia,Bee
Bombus hypnorum,Campanula trachelium,Bee
Bombus hypnorum,Carduus crispus,Bee
Bombus hypnorum,Centaurea cyanus,Bee
Bombus hypnorum,Centaurea nigra,Bee
Bombus hypnorum,Centaurea scabiosa,Bee
Bombus hypnorum,Centranthus ruber,Bee
Bombus hypnorum,Chamerion angustifolium,Bee
Bombus hypnorum,Cirsium acaule,Bee
Bombus hypnorum,Cirsium arvense,Bee
Bombus hypnorum,Cirsium dissectum,Bee
Bombus hypnorum,Cirsium eriophorum,Bee
Bombus hypnorum,Cirsium heterophyllum,Bee
Bombus hypnorum,Cirsium palustre,Bee
Bombus hypnorum,Cirsium tuberosum,Bee
Bombus hypnorum,Cirsium vulgare,Bee
Bombus hypnorum,Clematis vitalba,Bee
Bombus hypnorum,Comarum palustre,Bee
Bombus hypnorum,Convolvulus arvensis,Bee
Bombus hypnorum,Cornus sanguinea,Bee
Bombus hypnorum,Cotoneaster bullatus,Bee
Bombus hypnorum,Cotoneaster horizontalis,Bee
Bombus hypnorum,Cotoneaster simonsii,Bee
Bombus hypnorum,Crataegus monogyna,Bee
Bombus hypnorum,Cynoglossum officinale,Bee
Bombus hypnorum,Cytisus scoparius,Bee
Bombus hypnorum,Digitalis purpurea,Bee
Bombus hypnorum,Dipsacus fullonum,Bee
Bombus hypnorum,Echium plantagineum,Bee
Bombus hypnorum,Echium vulgare,Bee
Bombus hypnorum,Epilobium hirsutum,Bee
Bombus hypnorum,Erica cinerea,Bee
Bombus hypnorum,Erica tetralix,Bee
Bombus hypnorum,Erica vagans,Bee
Bombus hypnorum,Euphorbia amygdaloides,Bee
Bombus hypnorum,Frangula alnus,Bee
Bombus hypnorum,Geranium dissectum,Bee
Bombus hypnorum,Geranium endressii,Bee
Bombus hypnorum,Geranium molle,Bee
Bombus hypnorum,Geranium phaeum,Bee
Bombus hypnorum,Geranium pratense,Bee
Bombus hypnorum,Geranium pyrenaicum,Bee
Bombus hypnorum,Geranium robertianum,Bee
Bombus hypnorum,Geranium sanguineum,Bee
Bombus hypnorum,Geranium sylvaticum,Bee
Bombus hypnorum,Geum rivale,Bee
Bombus hypnorum,Hedera helix,Bee
Bombus hypnorum,Helleborus foetidus,Bee
Bombus hypnorum,Heracleum sphondylium,Bee
Bombus hypnorum,Hyacinthoides non-scripta,Bee
Bombus hypnorum,Hypericum calycinum,Bee
Bombus hypnorum,Ilex aquifolium,Bee
Bombus hypnorum,Iris pseudacorus,Bee
Bombus hypnorum,Knautia arvensis,Bee
Bombus hypnorum,Lamiastrum galeobdolon,Bee
Bombus hypnorum,Lamium album,Bee
Bombus hypnorum,Lamium maculatum,Bee
Bombus hypnorum,Lamium purpureum,Bee
Bombus hypnorum,Laurus nobilis,Bee
Bombus hypnorum,Lavatera arborea,Bee
Bombus hypnorum,Leucojum aestivum,Bee
Bombus hypnorum,Ligustrum ovalifolium,Bee
Bombus hypnorum,Ligustrum vulgare,Bee
Bombus hypnorum,Linaria purpurea,Bee
Bombus hypnorum,Linaria repens,Bee
Bombus hypnorum,Linaria vulgaris,Bee
Bombus hypnorum,Lonicera periclymenum,Bee
Bombus hypnorum,Lycium barbarum,Bee
Bombus hypnorum,Lythrum salicaria,Bee
Bombus hypnorum,Mahonia aquifolium,Bee
Bombus hypnorum,Malus domestica,Bee
Bombus hypnorum,Malus sylvestris,Bee
Bombus hypnorum,Malva moschata,Bee
Bombus hypnorum,Malva sylvestris,Bee
Bombus hypnorum,Meconopsis cambrica,Bee
Bombus hypnorum,Medicago sativa,Bee
Bombus hypnorum,Narcissus pseudonarcissus,Bee
Bombus hypnorum,Nepeta cataria,Bee
Bombus hypnorum,Oenanthe crocata,Bee
Bombus hypnorum,Onobrychis viciifolia,Bee
Bombus hypnorum,Origanum vulgare,Bee
Bombus hypnorum,Papaver rhoeas,Bee
Bombus hypnorum,Papaver somniferum,Bee
Bombus hypnorum,Pentaglottis sempervirens,Bee
Bombus hypnorum,Persicaria bistorta,Bee
Bombus hypnorum,Persicaria maculosa,Bee
Bombus hypnorum,Polemonium caeruleum,Bee
Bombus hypnorum,Polygonum aviculare,Bee
Bombus hypnorum,Potentilla anserina,Bee
Bombus hypnorum,Potentilla erecta,Bee
Bombus hypnorum,Potentilla fruticosa,Bee
Bombus hypnorum,Potentilla reptans,Bee
Bombus hypnorum,Prunus avium,Bee
Bombus hypnorum,Prunus cerasifera,Bee
Bombus hypnorum,Prunus cerasus,Bee
Bombus hypnorum,Prunus domestica,Bee
Bombus hypnorum,Prunus laurocerasus,Bee
Bombus hypnorum,Prunus padus,Bee
Bombus hypnorum,Prunus spinosa,Bee
Bombus hypnorum,Pulmonaria officinalis,Bee
Bombus hypnorum,Ranunculus repens,Bee
Bombus hypnorum,Rhinanthus minor,Bee
Bombus hypnorum,Rhododendron ponticum,Bee
Bombus hypnorum,Ribes nigrum,Bee
Bombus hypnorum,Ribes rubrum,Bee
Bombus hypnorum,Ribes uva-crispa,Bee
Bombus hypnorum,Rosa arvensis,Bee
Bombus hypnorum,Rosa canina,Bee
Bombus hypnorum,Rosa rubiginosa,Bee
Bombus hypnorum,Rosa rugosa,Bee
Bombus hypnorum,Rosa spinosissima,Bee
Bombus hypnorum,Rubus caesius,Bee
Bombus hypnorum,Rubus fruticosus,Bee
Bombus hypnorum,Rubus idaeus,Bee
Bombus hypnorum,Rubus spectabilis,Bee
Bombus hypnorum,Salix alba,Bee
Bombus hypnorum,Salix aurita,Bee
Bombus hypnorum,Salix caprea,Bee
Bombus hypnorum,Salix cinerea,Bee
Bombus hypnorum,Salix fragilis,Bee
Bombus hypnorum,Salix pentandra,Bee
Bombus hypnorum,Salix repens,Bee
Bombus hypnorum,Salix viminalis,Bee
Bombus hypnorum,Scabiosa columbaria,Bee
Bombus hypnorum,Scrophularia auriculata,Bee
Bombus hypnorum,Scrophularia nodosa,Bee
Bombus hypnorum,Sedum acre,Bee
Bombus hypnorum,Sedum anglicum,Bee
Bombus hypnorum,Sedum rupestre,Bee
Bombus hypnorum,Sedum telephium,Bee
Bombus hypnorum,Senecio aquaticus,Bee
Bombus hypnorum,Senecio cineraria,Bee
Bombus hypnorum,Senecio erucifolius,Bee
Bombus hypnorum,Senecio jacobaea,Bee
Bombus hypnorum,Senecio squalidus,Bee
Bombus hypnorum,Senecio vulgaris,Bee
Bombus hypnorum,Silene dioica,Bee
Bombus hypnorum,Sorbus aria,Bee
Bombus hypnorum,Sorbus aucuparia,Bee
Bombus hypnorum,Stachys officinalis,Bee
Bombus hypnorum,Succisa pratensis,Bee
Bombus hypnorum,Symphoricarpos albus,Bee
Bombus hypnorum,Symphytum asperum x officinale = S. x uplandicum,Bee
Bombus hypnorum,Symphytum officinale,Bee
Bombus hypnorum,Syringa vulgaris,Bee
Bombus hypnorum,Taraxacum,Bee
Bombus hypnorum,Tellima grandiflora,Bee
Bombus hypnorum,Thymus polytrichus,Bee
Bombus hypnorum,Thymus pulegioides,Bee
Bombus hypnorum,Thymus serpyllum,Bee
Bombus hypnorum,Trifolium campestre,Bee
Bombus hypnorum,Trifolium dubium,Bee
Bombus hypnorum,Trifolium hybridum,Bee
Bombus hypnorum,Trifolium medium,Bee
Bombus hypnorum,Trifolium occidentale,Bee
Bombus hypnorum,Trifolium pratense,Bee
Bombus hypnorum,Trifolium repens,Bee
Bombus hypnorum,Ulex europaeus,Bee
Bombus hypnorum,Vaccinium myrtillus,Bee
Bombus hypnorum,Vaccinium uliginosum,Bee
Bombus hypnorum,Vaccinium vitis-idaea,Bee
Bombus hypnorum,Valeriana dioica,Bee
Bombus hypnorum,Valeriana officinalis,Bee
Bombus hypnorum,Verbascum nigrum,Bee
Bombus hypnorum,Veronica chamaedrys,Bee
Bombus hypnorum,Veronica spicata,Bee
Bombus hypnorum,Viburnum lantana,Bee
Bombus hypnorum,Viburnum opulus,Bee
Bombus hypnorum,Viola arvensis,Bee
Bombus hypnorum,Viola hirta,Bee
Bombus hypnorum,Viola odorata,Bee
Bombus hypnorum,Viola riviniana,Bee
Bombus hypnorum,Viola tricolor,Bee
Bombus jonellus,Angelica sylvestris,Bee
Bombus jonellus,Anthyllis vulneraria,Bee
Bombus jonellus,Calluna vulgaris,Bee
Bombus jonellus,Carduus nutans,Bee
Bombus jonellus,Centaurea cyanus,Bee
Bombus jonellus,Centaurea nigra,Bee
Bombus jonellus,Centaurea scabiosa,Bee
Bombus jonellus,Chamerion angustifolium,Bee
Bombus jonellus,Cirsium palustre,Bee
Bombus jonellus,Cirsium vulgare,Bee
Bombus jonellus,Dipsacus fullonum,Bee
Bombus jonellus,Echium vulgare,Bee
Bombus jonellus,Erica cinerea,Bee
Bombus jonellus,Erica tetralix,Bee
Bombus jonellus,Erica vagans,Bee
Bombus jonellus,Geum rivale,Bee
Bombus jonellus,Knautia arvensis,Bee
Bombus jonellus,Lathyrus sylvestris,Bee
Bombus jonellus,Linaria vulgaris,Bee
Bombus jonellus,Lotus corniculatus,Bee
Bombus jonellus,Medicago lupulina,Bee
Bombus jonellus,Medicago sativa,Bee
Bombus jonellus,Melilotus altissimus,Bee
Bombus jonellus,Narthecium ossifragum,Bee
Bombus jonellus,Odontites vernus,Bee
Bombus jonellus,Ononis repens,Bee
Bombus jonellus,Prunella vulgaris,Bee
Bombus jonellus,Rhinanthus minor,Bee
Bombus jonellus,Rubus fruticosus,Bee
Bombus jonellus,Salix alba,Bee
Bombus jonellus,Salix aurita,Bee
Bombus jonellus,Salix caprea,Bee
Bombus jonellus,Salix cinerea,Bee
Bombus jonellus,Salix fragilis,Bee
Bombus jonellus,Salix pentandra,Bee
Bombus jonellus,Salix repens,Bee
Bombus jonellus,Salix viminalis,Bee
Bombus jonellus,Scorzoneroides autumnalis,Bee
Bombus jonellus,Senecio jacobaea,Bee
Bombus jonellus,Succisa pratensis,Bee
Bombus jonellus,Teucrium scorodonia,Bee
Bombus jonellus,Trifolium pratense,Bee
Bombus jonellus,Trifolium repens,Bee
Bombus jonellus,Ulex europaeus,Bee
Bombus jonellus,Ulex gallii,Bee
Bombus jonellus,Ulex minor,Bee
Bombus jonellus,Vaccinium myrtillus,Bee
Bombus jonellus,Vaccinium uliginosum,Bee
Bombus jonellus,Vaccinium vitis-idaea,Bee
Bombus jonellus,Vicia cracca,Bee
Bombus jonellus,Viola tricolor,Bee
Bombus lapidarius,Achillea millefolium,Bee
Bombus lapidarius,Ajuga reptans,Bee
Bombus lapidarius,Allium schoenoprasum,Bee
Bombus lapidarius,Allium sphaerocephalon,Bee
Bombus lapidarius,Allium triquetrum,Bee
Bombus lapidarius,Allium ursinum,Bee
Bombus lapidarius,Anacamptis morio,Bee
Bombus lapidarius,Anchusa arvensis,Bee
Bombus lapidarius,Anthyllis vulneraria,Bee
Bombus lapidarius,Arctium lappa,Bee
Bombus lapidarius,Arctium minus,Bee
Bombus lapidarius,Armeria maritima,Bee
Bombus lapidarius,Aster tripolium,Bee
Bombus lapidarius,Ballota nigra,Bee
Bombus lapidarius,Brassica napus,Bee
Bombus lapidarius,Brassica nigra,Bee
Bombus lapidarius,Brassica oleracea,Bee
Bombus lapidarius,Bryonia dioica,Bee
Bombus lapidarius,Buddleja davidii,Bee
Bombus lapidarius,Calluna vulgaris,Bee
Bombus lapidarius,Campanula glomerata,Bee
Bombus lapidarius,Campanula latifolia,Bee
Bombus lapidarius,Campanula persicifolia,Bee
Bombus lapidarius,Campanula rotundifolia,Bee
Bombus lapidarius,Campanula trachelium,Bee
Bombus lapidarius,Cardamine pratensis,Bee
Bombus lapidarius,Carduus crispus,Bee
Bombus lapidarius,Carduus nutans,Bee
Bombus lapidarius,Centaurea cyanus,Bee
Bombus lapidarius,Centaurea nigra,Bee
Bombus lapidarius,Centaurea scabiosa,Bee
Bombus lapidarius,Centranthus ruber,Bee
Bombus lapidarius,Chaerophyllum temulum,Bee
Bombus lapidarius,Chamerion angustifolium,Bee
Bombus lapidarius,Cichorium intybus,Bee
Bombus lapidarius,Cirsium acaule,Bee
Bombus lapidarius,Cirsium arvense,Bee
Bombus lapidarius,Cirsium dissectum,Bee
Bombus lapidarius,Cirsium eriophorum,Bee
Bombus lapidarius,Cirsium heterophyllum,Bee
Bombus lapidarius,Cirsium palustre,Bee
Bombus lapidarius,Cirsium tuberosum,Bee
Bombus lapidarius,Cirsium vulgare,Bee
Bombus lapidarius,Clematis vitalba,Bee
Bombus lapidarius,Clinopodium vulgare,Bee
Bombus lapidarius,Comarum palustre,Bee
Bombus lapidarius,Convolvulus arvensis,Bee
Bombus lapidarius,Cotoneaster bullatus,Bee
Bombus lapidarius,Cotoneaster horizontalis,Bee
Bombus lapidarius,Cotoneaster simonsii,Bee
Bombus lapidarius,Crataegus monogyna,Bee
Bombus lapidarius,Crepis biennis,Bee
Bombus lapidarius,Crepis capillaris,Bee
Bombus lapidarius,Crepis vesicaria,Bee
Bombus lapidarius,Cytisus scoparius,Bee
Bombus lapidarius,Daucus carota,Bee
Bombus lapidarius,Digitalis purpurea,Bee
Bombus lapidarius,Dipsacus fullonum,Bee
Bombus lapidarius,Dipsacus pilosus,Bee
Bombus lapidarius,Echium vulgare,Bee
Bombus lapidarius,Epilobium hirsutum,Bee
Bombus lapidarius,Erica cinerea,Bee
Bombus lapidarius,Erica tetralix,Bee
Bombus lapidarius,Erica vagans,Bee
Bombus lapidarius,Eryngium maritimum,Bee
Bombus lapidarius,Eupatorium cannabinum,Bee
Bombus lapidarius,Euphrasia nemorosa,Bee
Bombus lapidarius,Euphrasia officinalis,Bee
Bombus lapidarius,Fallopia convolvulus,Bee
Bombus lapidarius,Ficaria verna,Bee
Bombus lapidarius,Filipendula ulmaria,Bee
Bombus lapidarius,Fuchsia magellanica,Bee
Bombus lapidarius,Geranium dissectum,Bee
Bombus lapidarius,Geranium endressii,Bee
Bombus lapidarius,Geranium molle,Bee
Bombus lapidarius,Geranium phaeum,Bee
Bombus lapidarius,Geranium pratense,Bee
Bombus lapidarius,Geranium pyrenaicum,Bee
Bombus lapidarius,Geranium robertianum,Bee
Bombus lapidarius,Geranium sanguineum,Bee
Bombus lapidarius,Geranium sylvaticum,Bee
Bombus lapidarius,Geum urbanum,Bee
Bombus lapidarius,Glechoma hederacea,Bee
Bombus lapidarius,Hedera helix,Bee
Bombus lapidarius,Helleborus foetidus,Bee
Bombus lapidarius,Helminthotheca echioides,Bee
Bombus lapidarius,Heracleum sphondylium,Bee
Bombus lapidarius,Hippocrepis comosa,Bee
Bombus lapidarius,Hyacinthoides non-scripta,Bee
Bombus lapidarius,Hypericum androsaemum,Bee
Bombus lapidarius,Hypericum calycinum,Bee
Bombus lapidarius,Hypericum hirsutum,Bee
Bombus lapidarius,Hypericum maculatum,Bee
Bombus lapidarius,Hypericum perforatum,Bee
Bombus lapidarius,Hypericum pulchrum,Bee
Bombus lapidarius,Hypochaeris radicata,Bee
Bombus lapidarius,Impatiens glandulifera,Bee
Bombus lapidarius,Iris pseudacorus,Bee
Bombus lapidarius,Jasione montana,Bee
Bombus lapidarius,Kickxia elatine,Bee
Bombus lapidarius,Knautia arvensis,Bee
Bombus lapidarius,Lamiastrum galeobdolon,Bee
Bombus lapidarius,Lamium album,Bee
Bombus lapidarius,Lamium purpureum,Bee
Bombus lapidarius,Lapsana communis,Bee
Bombus lapidarius,Lathyrus pratensis,Bee
Bombus lapidarius,Lathyrus sylvestris,Bee
Bombus lapidarius,Leontodon hispidus,Bee
Bombus lapidarius,Leontodon saxatilis,Bee
Bombus lapidarius,Leucanthemum lacustre x maximum = L. x superbum,Bee
Bombus lapidarius,Leucanthemum vulgare,Bee
Bombus lapidarius,Ligustrum vulgare,Bee
Bombus lapidarius,Linaria purpurea,Bee
Bombus lapidarius,Linaria vulgaris,Bee
Bombus lapidarius,Lithospermum purpureocaeruleum,Bee
Bombus lapidarius,Lotus corniculatus,Bee
Bombus lapidarius,Lotus pedunculatus,Bee
Bombus lapidarius,Lychnis flos-cuculi,Bee
Bombus lapidarius,Lythrum salicaria,Bee
Bombus lapidarius,Mahonia aquifolium,Bee
Bombus lapidarius,Malus domestica,Bee
Bombus lapidarius,Malus sylvestris,Bee
Bombus lapidarius,Malva moschata,Bee
Bombus lapidarius,Malva sylvestris,Bee
Bombus lapidarius,Medicago lupulina,Bee
Bombus lapidarius,Medicago sativa,Bee
Bombus lapidarius,Melilotus albus,Bee
Bombus lapidarius,Melilotus altissimus,Bee
Bombus lapidarius,Melilotus officinalis,Bee
Bombus lapidarius,Mentha aquatica,Bee
Bombus lapidarius,Narcissus pseudonarcissus,Bee
Bombus lapidarius,Nepeta cataria,Bee
Bombus lapidarius,Nuphar lutea,Bee
Bombus lapidarius,Odontites vernus,Bee
Bombus lapidarius,Onobrychis viciifolia,Bee
Bombus lapidarius,Ononis repens,Bee
Bombus lapidarius,Ononis spinosa,Bee
Bombus lapidarius,Origanum vulgare,Bee
Bombus lapidarius,Papaver rhoeas,Bee
Bombus lapidarius,Persicaria maculosa,Bee
Bombus lapidarius,Picris hieracioides,Bee
Bombus lapidarius,Pilosella officinarum,Bee
Bombus lapidarius,Potentilla anserina,Bee
Bombus lapidarius,Potentilla erecta,Bee
Bombus lapidarius,Potentilla fruticosa,Bee
Bombus lapidarius,Potentilla reptans,Bee
Bombus lapidarius,Primula veris,Bee
Bombus lapidarius,Prunella vulgaris,Bee
Bombus lapidarius,Prunus avium,Bee
Bombus lapidarius,Prunus cerasifera,Bee
Bombus lapidarius,Prunus cerasus,Bee
Bombus lapidarius,Prunus domestica,Bee
Bombus lapidarius,Prunus laurocerasus,Bee
Bombus lapidarius,Prunus padus,Bee
Bombus lapidarius,Prunus spinosa,Bee
Bombus lapidarius,Pulicaria dysenterica,Bee
Bombus lapidarius,Pulmonaria officinalis,Bee
Bombus lapidarius,Ranunculus acris,Bee
Bombus lapidarius,Ranunculus aquatilis,Bee
Bombus lapidarius,Ranunculus bulbosus,Bee
Bombus lapidarius,Ranunculus flammula,Bee
Bombus lapidarius,Ranunculus lingua,Bee
Bombus lapidarius,Ranunculus repens,Bee
Bombus lapidarius,Raphanus raphanistrum,Bee
Bombus lapidarius,Reseda lutea,Bee
Bombus lapidarius,Reseda luteola,Bee
Bombus lapidarius,Rhinanthus minor,Bee
Bombus lapidarius,Rhododendron ponticum,Bee
Bombus lapidarius,Rosa arvensis,Bee
Bombus lapidarius,Rosa canina,Bee
Bombus lapidarius,Rosa rubiginosa,Bee
Bombus lapidarius,Rosa rugosa,Bee
Bombus lapidarius,Rosa spinosissima,Bee
Bombus lapidarius,Rubus caesius,Bee
Bombus lapidarius,Rubus fruticosus,Bee
Bombus lapidarius,Rubus idaeus,Bee
Bombus lapidarius,Rubus spectabilis,Bee
Bombus lapidarius,Salix alba,Bee
Bombus lapidarius,Salix aurita,Bee
Bombus lapidarius,Salix caprea,Bee
Bombus lapidarius,Salix cinerea,Bee
Bombus lapidarius,Salix fragilis,Bee
Bombus lapidarius,Salix pentandra,Bee
Bombus lapidarius,Salix repens,Bee
Bombus lapidarius,Salix viminalis,Bee
Bombus lapidarius,Saxifraga aizoides,Bee
Bombus lapidarius,Scabiosa columbaria,Bee
Bombus lapidarius,Scorzoneroides autumnalis,Bee
Bombus lapidarius,Scrophularia nodosa,Bee
Bombus lapidarius,Sedum acre,Bee
Bombus lapidarius,Sedum anglicum,Bee
Bombus lapidarius,Sedum rupestre,Bee
Bombus lapidarius,Sedum telephium,Bee
Bombus lapidarius,Senecio aquaticus,Bee
Bombus lapidarius,Senecio cineraria,Bee
Bombus lapidarius,Senecio erucifolius,Bee
Bombus lapidarius,Senecio jacobaea,Bee
Bombus lapidarius,Senecio squalidus,Bee
Bombus lapidarius,Senecio vulgaris,Bee
Bombus lapidarius,Silene dioica,Bee
Bombus lapidarius,Silene latifolia,Bee
Bombus lapidarius,Sinapis arvensis,Bee
Bombus lapidarius,Smyrnium olusatrum,Bee
Bombus lapidarius,Solanum dulcamara,Bee
Bombus lapidarius,Solidago virgaurea,Bee
Bombus lapidarius,Sonchus arvensis,Bee
Bombus lapidarius,Stachys officinalis,Bee
Bombus lapidarius,Stachys sylvatica,Bee
Bombus lapidarius,Stellaria graminea,Bee
Bombus lapidarius,Stellaria holostea,Bee
Bombus lapidarius,Stellaria media,Bee
Bombus lapidarius,Stellaria nemorum,Bee
Bombus lapidarius,Succisa pratensis,Bee
Bombus lapidarius,Symphytum asperum x officinale = S. x uplandicum,Bee
Bombus lapidarius,Symphytum officinale,Bee
Bombus lapidarius,Taraxacum,Bee
Bombus lapidarius,Teucrium scorodonia,Bee
Bombus lapidarius,Thymus polytrichus,Bee
Bombus lapidarius,Thymus pulegioides,Bee
Bombus lapidarius,Thymus serpyllum,Bee
Bombus lapidarius,Tragopogon pratensis,Bee
Bombus lapidarius,Trifolium campestre,Bee
Bombus lapidarius,Trifolium dubium,Bee
Bombus lapidarius,Trifolium hybridum,Bee
Bombus lapidarius,Trifolium medium,Bee
Bombus lapidarius,Trifolium occidentale,Bee
Bombus lapidarius,Trifolium pratense,Bee
Bombus lapidarius,Trifolium repens,Bee
Bombus lapidarius,Tripleurospermum inodorum,Bee
Bombus lapidarius,Tussilago farfara,Bee
Bombus lapidarius,Ulex europaeus,Bee
Bombus lapidarius,Ulex gallii,Bee
Bombus lapidarius,Ulex minor,Bee
Bombus lapidarius,Verbena officinalis,Bee
Bombus lapidarius,Veronica chamaedrys,Bee
Bombus lapidarius,Veronica persica,Bee
Bombus lapidarius,Vicia cracca,Bee
Bombus lapidarius,Vicia faba,Bee
Bombus lapidarius,Vicia sativa,Bee
Bombus lapidarius,Vinca major,Bee
Bombus lapidarius,Vinca minor,Bee
Bombus lapidarius,Viola arvensis,Bee
Bombus lapidarius,Viola hirta,Bee
Bombus lapidarius,Viola odorata,Bee
Bombus lapidarius,Viola riviniana,Bee
Bombus lapidarius,Viola tricolor,Bee
Bombus lucorum s.l.,Acer pseudoplatanus,Bee
Bombus lucorum s.l.,Aesculus hippocastanum,Bee
Bombus lucorum s.l.,Ajuga reptans,Bee
Bombus lucorum s.l.,Allium schoenoprasum,Bee
Bombus lucorum s.l.,Allium sphaerocephalon,Bee
Bombus lucorum s.l.,Angelica sylvestris,Bee
Bombus lucorum s.l.,Anthriscus sylvestris,Bee
